"","cell_ID","05 OB-IMN GABA","30 Astro-Epen","03 OB-CR Glut","34 Immune","33 Vascular","31 OPC-Oligo","32 OEC","06 CTX-CGE GABA","29 CB Glut","09 CNU-LGE GABA","12 HY GABA","10 LSX GABA","02 NP-CT-L6b Glut","11 CNU-HYa GABA","13 CNU-HYa Glut"
"1","1",0,0,0,0,1,0,0,0,0,0,0,0,0,2.72313416304284e-21,0
"2","2",0,0.123073897948048,0,0,0,0,0.417333994825207,0,0.314100947030327,0,0,0,0.145491160196418,0,0
"3","4",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4","5",0,0.250947268364766,0,0,0.116639544438584,4.50841899300783e-20,-1.70046889216918e-19,0,0.259709898325054,0,0,0,0.254011452468459,0.118691836403138,0
"5","6",0,0.330887167782739,0,0,0.0380984437791827,0,0,0,0.474133272876126,0,0,0,0,0,0.156881115561952
"6","7",0,0.0451982843056435,0.101737463093679,0.0887853264610468,0.0668916043654795,0,0,0,0.325462415871156,0,0.116201297247356,0,0,0,0.255723608655639
"7","8",0,0.0320165853069968,0,0,0.230176309509053,0,0.20518979074492,0,0.071284333247036,0,0,0,0.42191517826386,0.0394178029281342,0
"8","9",0,0,0,0,0.999854265199482,0,0,0.000145734800518178,0,0,0,0,0,0,0
"9","17",0,0.133312124429575,0.00318658476958531,0.0543960259347943,0.211201203126844,0.0333729631226308,0,0,0.422661471216421,0,0,0,0,0,0.141869627400149
"10","18",0,0,0,0.0526197545409633,0.0722334557955319,0,0.280687318031293,0,0.31008984540226,0,0,0,0.186164093657479,0.0439086236253317,0.0542969089471417
"11","19",0,0.277043458700608,0.0542228122446456,0,0.0904399687726887,0,0,0,0.370860677771456,0,0.109157466801097,0,0,0,0.0982756157095052
"12","20",0,0.314830657445347,0.000279558832091597,0,0,0,0,0,0.449705016771416,0,0.106669887869952,0,0,0,0.128514879081193
"13","21",0,0.186021586135766,0.0871158404958098,0.0206608445636492,0,0,0,0,0.470600921496057,0,0.158025746942773,0,0,0,0.0775750603659449
"14","22",0,0.172042492684009,0.183312029550733,0,0.111187004219674,0,0,0,0.309810864990831,0,0.0941160134613754,0,0,0,0.129531595093378
"15","23",0,0.177848707725782,0.129507855203412,0.049771167600864,0.113752243956572,0,0,0,0.333466735263758,0,0.103715747847377,0,0,0,0.0919375424022355
"16","24",0,0.158819041081568,0.315414534891342,0,0,0.0789196341834262,0,0,0.314209954730183,0,0.0476480544980175,0,0,0,0.0849887806154628
"17","25",0,0,0,0,1,0,-3.29435132218637e-18,-2.72086385465646e-20,0,0,0,0,0,0,0
"18","26",0.00915487752670249,0,0,0,0.0824428035228165,0,0,0.311230168963349,0.441386191982702,0,0,0.15578595800443,0,0,0
"19","27",0,0.184497576063546,0.32591537385067,0,0,0.107363231660744,0,0,0.150230125392953,0,0.0592482625769452,0,0,0,0.172745430455142
"20","28",0,0,0,3.27020236533442e-05,0.430460351050358,0,1.21512366770487e-05,0,0.288307903545654,0,0,0,0.244179607623509,0.037007284520149,0
"21","29",0,0.397597626202676,0,0,0.38759633773575,0,0.214806036061574,0,0,0,0,0,0,0,0
"22","30",0.146940736897679,0.0575963405517551,0,0.489328915135442,0,0,0,0,0.306078973008579,0,0,5.50344065442362e-05,0,0,0
"23","31",0,0,0,0.0083812384711829,0.503330255049043,0,0,0,0.352570868036543,0,0.078229231625228,0,0,0,0.0574884068180034
"24","32",0,0,0,0.0310355797917253,0,0,0.277779668821761,0,0.416452137258005,0,0,0,0.27473261412851,0,0
"25","33",0,0,0,0,0.709227525284881,0,0,0,0.0378637240042289,0,0,0,0.250146785603823,0.0027619651070676,0
"26","34",0,0,0,0.301367808246093,0.648359282897755,0.0502729088561518,0,0,0,0,0,0,0,0,0
"27","42",0,0.504658524141906,0.183671521929117,0.259762418933048,0,0.0519075349959292,0,0,0,0,0,0,0,0,0
"28","43",0,0.117693424084339,0.543957747985756,0,0,0,0,0,0.213261481390486,0,0,0,0,0,0.12508734653942
"29","44",0,0.134589686379515,0.135848970350195,0.0170608505812746,0.186720250456966,0.0260385755374424,0,0,0.258548633956607,0,0.0997602860324228,0,0,0,0.141432746705578
"30","45",0,0.118853197931568,0.700203699062951,0,0.090888604467247,0,0,0,0.0800403352893876,0,0.0100141632488464,0,0,0,0
"31","46",0,0.293412094974325,0.33081676350714,0.171048811583095,0.0951646726211888,0,0,0,0.109164560792017,0,0.000393096522234009,0,0,0,0
"32","47",0,0,0.719796388192266,0.0636156183018494,0,0,0,0,0.216126870606039,0,0.000461122899845768,0,0,0,0
"33","48",0,0,0.545927075993228,0.203549314710659,0,0,0,0,0.250523609296113,0,0,0,0,0,0
"34","49",0,0.0676929811839905,0.428756153413714,0.0352976781940069,0.0717703266876724,0,0,0,0.314117228608185,0,0.0823656319124311,0,0,0,0
"35","50",0,0,0.650163982485652,0,0,0,0,0,0.213876552423576,0,0.115838425735489,0,0,0,0.0201210393552827
"36","51",0,0,0.917081135832895,0.0829188641671055,0,0,0,0,0,0,0,0,0,0,0
"37","52",0,0.0991421500176534,0.0862681956459946,0,0.333001174769246,0,0,0,0.286888623254404,0,0.155354235050504,0,0,0,0.0393456212621991
"38","53",0,0.350850180254378,0.452588334146966,0,-5.89636019426412e-21,0,0,0,0.0145320990291655,0,0.18202938656949,0,0,0,0
"39","54",0,0.524241243669128,0,0,0,0,0,0,0.399409168641185,0,0.0763495876896867,0,0,0,0
"40","55",0,0.542396733127205,0,0.149657808442902,0,0,0.307945458429893,0,0,0,0,0,4.77279688840847e-19,0,0
"41","56",0,0,0,0,0.31354969876586,0,0.168977285091001,0,0.112669223908793,0,0,0,0.37372200150924,0.0310817907251061,0
"42","57",0,0,0,0.0766539085065582,0.721178668258056,0,0.0368958211379788,0,0.119245545155657,0,0,0,2.8730930637094e-05,0.045997326011113,0
"43","58",0,0,0,0.0496647791503428,0.20956300386125,0,0.0898947881141632,0,0.270266472480146,0,0,0,0.230306906346594,0.111094171760282,0.0392098782872228
"44","59",0,0.252622719455167,0.176723549465708,0.014420325361426,0,0,0,0,0.436402059833876,0,0.0250591154875528,0,0,0,0.09477223039627
"45","60",0,0,0.687857677565104,0,0.276557848584604,0,0,0,0.0355816592481089,0,2.81460218379915e-06,0,0,0,0
"46","61",0,0.254717952993925,0.240050868341005,0,0.178584451823374,0,0,0,0.242446139511424,0,0.014470235497499,0,0,0,0.0697303518327727
"47","62",0,0,0.599435789122285,0,0.234946577457005,0,0,0,0.154242236601768,0,0.0113753968189418,0,0,0,0
"48","63",0,0.209932328018694,0.536855897310128,0,0,0,0,0,0.199068804669178,0,0,0,0,0,0.0541429700019997
"49","64",0,0.0372613031950081,0.564436757465104,0,0.0818298856492178,0,0,0,0.184653190298984,0,0.0225240492901756,0,0,0,0.109294814101511
"50","65",0,0.0350452936822946,0.220385014431525,0.354159007042792,0,0.070465960912492,0,0,0.250190642321178,0,0.0697540816097185,0,0,0,0
"51","66",0,0,0,0.115438287233211,0.226131673572789,0,0.260339603123429,0,0.13238013582401,0,0,0,0.265710300246561,0,0
"52","71",0,0,0,0.036963333222813,0.129161858043266,0,0.138583791689466,0,0.00587523804800712,0,0,0,0.689415778996448,0,0
"53","72",0,0.19266366641554,0.30691576613977,0,0,0,0,0,0.296362115883207,0,0.0361961850450754,0,0,0,0.167862266516408
"54","73",0,0.197254387393112,0.337003845169596,0.257612831174563,0.0755139215855082,0.00773761448322102,0,0,0,0,2.21086601194696e-21,0,0,0,0.124877400193999
"55","74",0,0.393152642221265,0.494882138108995,0,0,0,0,0,0.0711374576685664,0,0.0221137874917964,0,0,0,0.0187139745093775
"56","75",0,0.228662828813515,0,0,0.771337171186485,0,0,0,0,0,0,0,0,0,0
"57","76",0.266431067685939,0.0878256296620587,0,0,0.567895414034647,0,0,0.0778478886173552,0,0,0,0,0,0,0
"58","77",0,0,0.211726362261148,0.185487072349245,0.0391831668548161,0.56360339853479,0,0,0,0,0,0,-1.03504462938517e-18,0,0
"59","78",0.509437626285777,0,0,7.14429552134105e-06,0.415034433739034,3.23785217792803e-05,0,0.0654441250605899,0,0,0,0,0,0.0100442920972991,0
"60","79",0,0.247220809010178,0.362738016721158,0,0.116135152319087,0,0,0,0.0117590906987446,0,0.189604431356103,0,0,0,0.0725424998947304
"61","80",0,0.062844567522534,0.326752785634312,0,0.161989016764929,0.445505652730117,0,0.00290797734810882,0,0,0,0,0,0,0
"62","81",0.450426583539652,0.00866676228363096,0,0,0.540906654176717,0,0,0,0,0,0,0,0,0,0
"63","82",0,0.104980120329795,0.352951579397377,0,0.0675656115086347,0,0,0,0.0526874247493721,0,0.194695829014692,0,0,0,0.227119435000128
"64","83",0,0,0.831662768509371,0,0.168337231490629,0,0,0,0,0,0,0,0,0,0
"65","84",0,0.0688631457288724,0.182718039025422,0.166409799120669,0.0950523753428909,0.157276391572354,0,0,0.270879007071658,0,0.0588012421381329,0,0,0,0
